Dominio,Status,Bloqueado,IPs_Resueltas
www.warchild.org,NOERROR,No,"200.35.79.41, 37.128.144.181, 200.35.79.41, 200.35.79.41"
sexetc.org,NOERROR,No,"200.35.79.41, 128.6.43.23, 200.35.79.41, 200.35.79.41"
jainworld.com,NOERROR,No,"200.35.79.41, 104.17.144.110, 104.17.145.110, 200.35.79.41, 200.35.79.41"
impactlab.org,NOERROR,No,"200.35.79.41, 23.185.0.4, 200.35.79.41, 200.35.79.41"
www.joinclubhouse.com,NOERROR,No,"200.35.79.41, 104.18.31.107, 104.18.30.107, 200.35.79.41, 200.35.79.41"
mastodon.social,NOERROR,No,"200.35.79.41, 151.101.129.91, 151.101.193.91, 151.101.65.91, 151.101.1.91, 200.35.79.41, 200.35.79.41"
mastodon.sdf.org,NOERROR,No,"200.35.79.41, 205.166.94.38, 66.148.120.148, 200.35.79.41, 200.35.79.41"
www.transferbigfiles.com,NOERROR,No,"200.35.79.41, 40.123.45.47, 200.35.79.41, 200.35.79.41"
www.theglobalfund.org,NOERROR,No,"200.35.79.41, 162.159.140.127, 172.66.0.125, 200.35.79.41, 200.35.79.41"
www.tango.me,NOERROR,No,"200.35.79.41, 34.49.240.231, 200.35.79.41, 200.35.79.41"
www.exitinternational.net,NOERROR,No,"200.35.79.41, 45.56.84.144, 200.35.79.41, 200.35.79.41"
www.babbel.com,NOERROR,No,"200.35.79.41, 18.239.83.90, 18.239.83.14, 18.239.83.48, 18.239.83.42, 200.35.79.41, 200.35.79.41"
www.scarleteen.com,NOERROR,No,"200.35.79.41, 195.181.163.195, 200.35.79.41, 200.35.79.41"
www.edf.org,NOERROR,No,"200.35.79.41, 151.101.2.216, 151.101.130.216, 151.101.194.216, 151.101.66.216, 200.35.79.41, 200.35.79.41"
api.github.com,NOERROR,No,"200.35.79.41, 140.82.114.5, 200.35.79.41, 200.35.79.41"
cdnjs.cloudflare.com,NOERROR,No,"200.35.79.41, 104.17.24.14, 104.17.25.14, 200.35.79.41, 200.35.79.41"
sea-watch.org,NOERROR,No,"200.35.79.41, 185.196.61.178, 51.77.117.40, 172.104.232.45, 200.35.79.41, 200.35.79.41"
www.rki.de,NOERROR,No,"200.35.79.41, 80.245.144.175, 200.35.79.41, 200.35.79.41"
www.postmaster.co.uk,NOERROR,No,"200.35.79.41, 51.210.181.43, 200.35.79.41, 200.35.79.41"
www.lingo.com,NOERROR,No,"200.35.79.41, 67.205.155.110, 200.35.79.41, 200.35.79.41"
911truth.org,NOERROR,No,"200.35.79.41, 35.208.251.241, 200.35.79.41, 200.35.79.41"
www.veoh.com,NOERROR,No,"200.35.79.41, 199.48.210.91, 199.48.210.90, 199.48.210.92, 200.35.79.41, 200.35.79.41"
www.mywebcalls.com,NOERROR,No,"200.35.79.41, 91.220.132.74, 200.35.79.41, 200.35.79.41"
www.fanfiction.net,NOERROR,No,"200.35.79.41, 104.18.18.242, 104.18.19.242, 200.35.79.41, 200.35.79.41"
heroin.org,NOERROR,No,"200.35.79.41, 172.67.149.22, 104.21.41.179, 200.35.79.41, 200.35.79.41"
forum.grasscity.com,NOERROR,No,"200.35.79.41, 104.18.25.3, 104.18.24.3, 200.35.79.41, 200.35.79.41"
dailystormer.in,NOERROR,No,"200.35.79.41, 45.89.66.8, 200.35.79.41, 200.35.79.41"
btggaming.com,NOERROR,No,"200.35.79.41, 172.67.175.211, 104.21.83.121, 200.35.79.41, 200.35.79.41"
amphetamines.com,NOERROR,No,"200.35.79.41, 172.67.175.42, 104.21.48.8, 200.35.79.41, 200.35.79.41"
www.translate.ru,NOERROR,No,"200.35.79.41, 141.95.147.42, 200.35.79.41, 200.35.79.41"
www.startmail.com,NOERROR,No,"200.35.79.41, 145.131.90.152, 145.131.90.136, 200.35.79.41, 200.35.79.41"
disqus.com,NOERROR,No,"200.35.79.41, 151.101.64.134, 151.101.0.134, 151.101.192.134, 151.101.128.134, 200.35.79.41, 200.35.79.41"
www.womenonwaves.org,NOERROR,No,"200.35.79.41, 168.119.235.217, 200.35.79.41, 200.35.79.41"
www.yola.com,NOERROR,No,"200.35.79.41, 104.16.125.49, 104.16.126.49, 200.35.79.41, 200.35.79.41"
www.iico.org,NOERROR,No,"200.35.79.41, 159.69.157.252, 200.35.79.41, 200.35.79.41"
www.goarch.org,NOERROR,No,"200.35.79.41, 104.22.29.207, 172.67.11.239, 104.22.28.207, 200.35.79.41, 200.35.79.41"
www.freeservers.com,NOERROR,No,"200.35.79.41, 64.136.20.36, 200.35.79.41, 200.35.79.41"
www.freehomepage.com,NOERROR,No,"200.35.79.41, 173.236.254.123, 200.35.79.41, 200.35.79.41"
www.enom.com,NOERROR,No,"200.35.79.41, 199.16.172.29, 200.35.79.41, 200.35.79.41"
www.christianity.com,NOERROR,No,"200.35.79.41, 172.67.96.44, 104.25.61.73, 104.25.62.73, 200.35.79.41, 200.35.79.41"
www.barmeister.com,NOERROR,No,"200.35.79.41, 216.92.84.5, 200.35.79.41, 200.35.79.41"
www.wmtransfer.com,NOERROR,No,"200.35.79.41, 193.233.48.235, 200.35.79.41, 200.35.79.41"
www.realbeer.com,NOERROR,No,"200.35.79.41, 104.21.80.178, 172.67.152.181, 200.35.79.41, 200.35.79.41"
www.fotki.com,NOERROR,No,"200.35.79.41, 185.12.236.31, 200.35.79.41, 200.35.79.41"
www.wfp.org,NOERROR,No,"200.35.79.41, 44.194.201.217, 3.212.143.20, 200.35.79.41, 200.35.79.41"
www.towleroad.com,NOERROR,No,"200.35.79.41, 162.159.135.42, 200.35.79.41, 200.35.79.41"
www.hitler.org,NOERROR,No,"200.35.79.41, 75.119.204.145, 200.35.79.41, 200.35.79.41"
www.deathmetal.org,NOERROR,No,"200.35.79.41, 173.236.202.231, 200.35.79.41, 200.35.79.41"
xda-developers.com,NOERROR,No,"200.35.79.41, 52.5.96.96, 200.35.79.41, 200.35.79.41"
www.zone-h.org,NOERROR,No,"200.35.79.41, 170.178.172.174, 200.35.79.41, 200.35.79.41"
www.wftucentral.org,NOERROR,No,"200.35.79.41, 104.21.96.1, 104.21.32.1, 104.21.48.1, 104.21.80.1, 104.21.16.1, 104.21.64.1, 104.21.112.1, 200.35.79.41, 200.35.79.41"
www.weforum.org,NOERROR,No,"200.35.79.41, 23.44.242.2, 200.35.79.41, 200.35.79.41"
www.warchild.net,NOERROR,No,"200.35.79.41, 87.233.174.243, 200.35.79.41, 200.35.79.41"
www.oxfam.org,NOERROR,No,"200.35.79.41, 151.236.216.85, 200.35.79.41, 200.35.79.41"
www.origin.com,NOERROR,No,"200.35.79.41, 104.71.249.231, 200.35.79.41, 200.35.79.41"
www.opioids.com,NOERROR,No,"200.35.79.41, 13.248.169.48, 76.223.54.146, 200.35.79.41, 200.35.79.41"
www.nmrc.org,NOERROR,No,"200.35.79.41, 162.196.226.76, 200.35.79.41, 200.35.79.41"
www.idrc.ca,NOERROR,No,"200.35.79.41, 52.242.38.173, 200.35.79.41, 200.35.79.41"
www.iavi.org,NOERROR,No,"200.35.79.41, 23.185.0.2, 200.35.79.41, 200.35.79.41"
www.bme.com,NOERROR,No,"200.35.79.41, 172.67.138.184, 104.21.78.240, 200.35.79.41, 200.35.79.41"
code.org,NOERROR,No,"200.35.79.41, 18.239.36.84, 18.239.36.82, 18.239.36.85, 18.239.36.51, 200.35.79.41, 200.35.79.41"
ar.m.wikipedia.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
www.slotland.com,NOERROR,No,"200.35.79.41, 41.72.158.202, 200.35.79.41, 200.35.79.41"
www.shroomery.org,NOERROR,No,"200.35.79.41, 104.26.3.224, 172.67.70.52, 104.26.2.224, 200.35.79.41, 200.35.79.41"
www.royalvegas.com,NOERROR,No,"200.35.79.41, 104.18.34.130, 172.64.153.126, 200.35.79.41, 200.35.79.41"
www.dating.com,NOERROR,No,"200.35.79.41, 104.17.161.60, 104.17.160.60, 200.35.79.41, 200.35.79.41"
www.well.com,NOERROR,No,"200.35.79.41, 104.196.16.50, 200.35.79.41, 200.35.79.41"
www.pcusa.org,NOERROR,No,"200.35.79.41, 23.185.0.2, 200.35.79.41, 200.35.79.41"
vozpublica.net,NOERROR,No,"200.35.79.41, 185.196.61.178, 51.77.117.40, 172.104.232.45, 200.35.79.41, 200.35.79.41"
www.goodreads.com,NOERROR,No,"200.35.79.41, 108.156.60.50, 108.156.60.63, 108.156.60.49, 108.156.60.60, 200.35.79.41, 200.35.79.41"
www.bitcomet.com,NOERROR,No,"200.35.79.41, 138.199.168.42, 200.35.79.41, 200.35.79.41"
www.sendthisfile.com,NOERROR,No,"200.35.79.41, 169.61.36.83, 200.35.79.41, 200.35.79.41"
www.medicinenet.com,NOERROR,No,"200.35.79.41, 104.18.33.29, 172.64.154.227, 200.35.79.41, 200.35.79.41"
line.me,NOERROR,No,"200.35.79.41, 147.92.243.206, 200.35.79.41, 200.35.79.41"
circumcision.org,NOERROR,No,"200.35.79.41, 104.21.96.1, 104.21.112.1, 104.21.64.1, 104.21.16.1, 104.21.80.1, 104.21.32.1, 104.21.48.1, 200.35.79.41, 200.35.79.41"
www.vanguardnewsnetwork.com,NOERROR,No,"200.35.79.41, 107.180.232.129, 200.35.79.41, 200.35.79.41"
cyber.harvard.edu,NOERROR,No,"200.35.79.41, 128.103.64.74, 200.35.79.41, 200.35.79.41"
www.vyke.com,NOERROR,No,"200.35.79.41, 20.93.49.47, 200.35.79.41, 200.35.79.41"
www.getdrupe.com,NOERROR,No,"200.35.79.41, 44.209.15.24, 200.35.79.41, 200.35.79.41"
www.doctorswithoutborders.org,NOERROR,No,"200.35.79.41, 23.185.0.4, 200.35.79.41, 200.35.79.41"
www.cirp.org,NOERROR,No,"200.35.79.41, 109.71.25.114, 200.35.79.41, 200.35.79.41"
www.asterisk.org,NOERROR,No,"200.35.79.41, 162.159.135.42, 200.35.79.41, 200.35.79.41"
translation2.paralink.com,NOERROR,No,"200.35.79.41, 207.38.103.240, 200.35.79.41, 200.35.79.41"
rumble.com,NOERROR,No,"200.35.79.41, 205.220.231.24, 200.35.79.41, 200.35.79.41"
presearch.org,NOERROR,No,"200.35.79.41, 18.239.69.11, 18.239.69.112, 18.239.69.21, 18.239.69.69, 200.35.79.41, 200.35.79.41"
openobservatory.slack.com,NOERROR,No,"200.35.79.41, 34.225.62.185, 54.163.235.119, 34.193.255.5, 54.225.153.205, 3.95.117.96, 54.147.59.169, 52.73.140.59, 34.202.253.6, 34.203.97.10, 34.231.24.224, 34.204.109.226, 34.205.195.66, 3.210.88.6, 54.92.199.186, 34.196.46.202, 200.35.79.41, 200.35.79.41"
www.nato.int,NOERROR,No,"200.35.79.41, 23.223.194.139, 23.223.194.141, 200.35.79.41, 200.35.79.41"
www.blizzard.com,NOERROR,No,"200.35.79.41, 3.234.90.89, 34.192.255.91, 200.35.79.41, 200.35.79.41"
www.advocatesforyouth.org,NOERROR,No,"200.35.79.41, 141.193.213.10, 141.193.213.11, 200.35.79.41, 200.35.79.41"
womenhelp.org,NOERROR,No,"200.35.79.41, 199.58.81.252, 200.35.79.41, 200.35.79.41"
srhrforall.org,NOERROR,No,"200.35.79.41, 172.67.73.226, 104.26.5.226, 104.26.4.226, 200.35.79.41, 200.35.79.41"
movabletype.com,NOERROR,No,"200.35.79.41, 210.239.64.251, 200.35.79.41, 200.35.79.41"
greenhost.net,NOERROR,No,"200.35.79.41, 213.108.104.135, 200.35.79.41, 200.35.79.41, 200.35.79.41"
friendsoftheearth.uk,NOERROR,No,"200.35.79.41, 172.66.42.236, 172.66.41.20, 200.35.79.41, 200.35.79.41"
aidaccess.org,NOERROR,No,"200.35.79.41, 37.252.191.120, 200.35.79.41, 200.35.79.41"
phrack.org,NOERROR,No,"200.35.79.41, 172.67.163.94, 104.21.82.208, 200.35.79.41, 200.35.79.41"
pinboard.in,NOERROR,No,"200.35.79.41, 64.62.134.190, 200.35.79.41, 200.35.79.41"
evernote.com,NOERROR,No,"200.35.79.41, 34.98.96.201, 200.35.79.41, 200.35.79.41"
www.absolut.com,NOERROR,No,"200.35.79.41, 104.18.19.172, 104.18.18.172, 200.35.79.41, 200.35.79.41"
www.engenderhealth.org,NOERROR,No,"200.35.79.41, 52.206.214.15, 200.35.79.41, 200.35.79.41"
www.dogpile.com,NOERROR,No,"200.35.79.41, 172.64.151.32, 104.18.36.224, 200.35.79.41, 200.35.79.41"
www.privaterra.org,NOERROR,No,"200.35.79.41, 64.233.185.121, 200.35.79.41, 200.35.79.41"
www.metal-archives.com,NOERROR,No,"200.35.79.41, 172.67.146.200, 104.21.39.169, 200.35.79.41, 200.35.79.41"
smotrim.ru,NOERROR,No,"200.35.79.41, 178.248.232.222, 200.35.79.41, 200.35.79.41"
www.pinknews.co.uk,NOERROR,No,"200.35.79.41, 104.21.48.1, 104.21.32.1, 104.21.16.1, 104.21.96.1, 104.21.64.1, 104.21.80.1, 104.21.112.1, 200.35.79.41, 200.35.79.41"
www.mailinator.com,NOERROR,No,"200.35.79.41, 104.22.13.236, 104.22.12.236, 172.67.7.118, 200.35.79.41, 200.35.79.41"
locals.com,NOERROR,No,"200.35.79.41, 172.64.150.26, 104.18.37.230, 200.35.79.41, 200.35.79.41"
panties.com,NOERROR,No,"200.35.79.41, 23.227.38.32, 200.35.79.41, 200.35.79.41"
bit.ly,NOERROR,No,"200.35.79.41, 67.199.248.10, 67.199.248.11, 200.35.79.41, 200.35.79.41"
zoom.us,NOERROR,No,"200.35.79.41, 170.114.52.2, 200.35.79.41, 200.35.79.41"
yandex.com,NOERROR,No,"200.35.79.41, 77.88.55.88, 5.255.255.77, 77.88.44.55, 200.35.79.41, 200.35.79.41"
www.whitepages.com,NOERROR,No,"200.35.79.41, 172.64.146.224, 104.18.41.32, 200.35.79.41, 200.35.79.41"
www.viber.com,NOERROR,No,"200.35.79.41, 23.61.53.187, 200.35.79.41, 200.35.79.41"
docs.google.com,NOERROR,No,"200.35.79.41, 173.194.219.113, 173.194.219.139, 173.194.219.100, 173.194.219.102, 173.194.219.101, 173.194.219.138, 200.35.79.41, 200.35.79.41"
www.zoho.com,NOERROR,No,"200.35.79.41, 204.141.32.155, 200.35.79.41, 200.35.79.41"
www.worldcoalition.org,NOERROR,No,"200.35.79.41, 46.105.204.6, 200.35.79.41, 200.35.79.41"
www.wiktionary.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
www.wikipedia.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
www.unfpa.org,NOERROR,No,"200.35.79.41, 23.185.0.3, 200.35.79.41, 200.35.79.41"
www.iucn.org,NOERROR,No,"200.35.79.41, 172.67.210.152, 104.21.85.207, 200.35.79.41, 200.35.79.41"
www.neonjoint.com,NOERROR,No,"200.35.79.41, 141.193.213.10, 141.193.213.11, 200.35.79.41, 200.35.79.41"
www.wluml.org,NOERROR,No,"200.35.79.41, 193.37.35.141, 200.35.79.41, 200.35.79.41"
stealthchat.com,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
slack-imgs.com,NOERROR,No,"200.35.79.41, 108.156.60.85, 108.156.60.9, 108.156.60.79, 108.156.60.126, 200.35.79.41, 200.35.79.41"
secure.hi5.com,NOERROR,No,"200.35.79.41, 135.84.35.167, 200.35.79.41, 200.35.79.41"
search.brave.com,NOERROR,No,"200.35.79.41, 18.239.36.97, 18.239.36.14, 18.239.36.81, 18.239.36.74, 200.35.79.41, 200.35.79.41"
sakhr.com,NOERROR,No,"200.35.79.41, 206.188.193.193, 200.35.79.41, 200.35.79.41"
postimage.io,NOERROR,No,"200.35.79.41, 104.21.21.173, 172.67.199.167, 200.35.79.41, 200.35.79.41"
photos.google.com,NOERROR,No,"200.35.79.41, 74.125.138.138, 74.125.138.102, 74.125.138.101, 74.125.138.113, 74.125.138.100, 74.125.138.139, 200.35.79.41, 200.35.79.41"
login.infomaniak.com,NOERROR,No,"200.35.79.41, 185.125.25.2, 200.35.79.41, 200.35.79.41"
ubuntu.com,NOERROR,No,"200.35.79.41, 185.125.190.29, 185.125.190.20, 185.125.190.21, 200.35.79.41, 200.35.79.41"
nsw2u.com,NOERROR,No,"200.35.79.41, 172.67.150.79, 104.21.88.34, 200.35.79.41, 200.35.79.41"
lbry.com,NOERROR,No,"200.35.79.41, 104.21.4.4, 172.67.131.106, 200.35.79.41, 200.35.79.41"
www.iaffe.org,NOERROR,No,"200.35.79.41, 104.17.138.104, 104.17.141.104, 104.17.140.104, 104.17.139.104, 104.17.137.104, 200.35.79.41, 200.35.79.41"
www.shinto.org,NOERROR,No,"200.35.79.41, 59.106.19.95, 200.35.79.41, 200.35.79.41"
www.sexandu.ca,NOERROR,No,"200.35.79.41, 51.222.67.102, 200.35.79.41, 200.35.79.41"
joinmastodon.org,NOERROR,No,"200.35.79.41, 151.101.1.91, 151.101.193.91, 151.101.65.91, 151.101.129.91, 200.35.79.41, 200.35.79.41"
www.2600.com,NOERROR,No,"200.35.79.41, 184.105.226.26, 200.35.79.41, 200.35.79.41"
worldofwarcraft.com,NOERROR,No,"200.35.79.41, 54.221.190.132, 54.198.45.212, 200.35.79.41, 200.35.79.41"
electrum.org,NOERROR,No,"200.35.79.41, 104.21.91.204, 172.67.179.87, 200.35.79.41, 200.35.79.41"
www.refugeesinternational.org,NOERROR,No,"200.35.79.41, 141.193.213.11, 141.193.213.10, 200.35.79.41, 200.35.79.41"
delta.chat,NOERROR,No,"200.35.79.41, 37.218.242.41, 200.35.79.41, 200.35.79.41"
www.qhnews.com,NOERROR,No,"200.35.79.41, 211.138.64.68, 200.35.79.41, 200.35.79.41"
www.njal.la,NOERROR,No,"200.35.79.41, 95.215.19.10, 200.35.79.41, 200.35.79.41"
www.laquadrature.net,NOERROR,No,"200.35.79.41, 185.34.33.4, 200.35.79.41, 200.35.79.41"
icq.com,NOERROR,No,"200.35.79.41, 95.163.61.100, 200.35.79.41, 200.35.79.41"
www.euthanasia.cc,NOERROR,No,"200.35.79.41, 208.91.197.27, 200.35.79.41, 200.35.79.41"
de.wikipedia.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
store.steampowered.com,NOERROR,No,"200.35.79.41, 184.26.125.212, 200.35.79.41, 200.35.79.41"
ja.wikipedia.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
en.m.wikipedia.org,NOERROR,No,"200.35.79.41, 208.80.154.224, 200.35.79.41, 200.35.79.41"
vesselthefilm.com,NOERROR,No,"200.35.79.41, 162.243.241.71, 200.35.79.41, 200.35.79.41"
emchurch.org,NOERROR,No,"200.35.79.41, 172.233.223.18, 200.35.79.41, 200.35.79.41"
www.broadvoice.com,NOERROR,No,"200.35.79.41, 162.159.135.42, 200.35.79.41, 200.35.79.41"
nostr.com,NOERROR,No,"200.35.79.41, 165.227.164.18, 200.35.79.41, 200.35.79.41"
msh.org,NOERROR,No,"200.35.79.41, 35.193.156.219, 200.35.79.41, 200.35.79.41"
www.playboy.com,NOERROR,No,"200.35.79.41, 172.66.0.209, 162.159.140.211, 200.35.79.41, 200.35.79.41"
hustler.com,NOERROR,No,"200.35.79.41, 208.97.136.33, 200.35.79.41, 200.35.79.41"
hightimes.com,NOERROR,No,"200.35.79.41, 141.193.213.11, 141.193.213.10, 200.35.79.41, 200.35.79.41"
worldsingles.com,NOERROR,No,"200.35.79.41, 18.238.243.41, 18.238.243.94, 18.238.243.3, 18.238.243.118, 200.35.79.41, 200.35.79.41"
www.agentprovocateur.com,NOERROR,No,"200.35.79.41, 172.67.10.84, 104.22.71.239, 104.22.70.239, 200.35.79.41, 200.35.79.41"
www.abortoinfosegura.com,NOERROR,No,"200.35.79.41, 104.21.38.123, 172.67.222.163, 200.35.79.41, 200.35.79.41"
trisquel.info,NOERROR,No,"200.35.79.41, 94.23.83.146, 200.35.79.41, 200.35.79.41"
trashy.com,NOERROR,No,"200.35.79.41, 23.227.38.32, 200.35.79.41, 200.35.79.41"
www.msf.org,NOERROR,No,"200.35.79.41, 104.22.15.204, 172.67.13.134, 104.22.14.204, 200.35.79.41, 200.35.79.41"
drugs-forum.com,NOERROR,No,"200.35.79.41, 104.22.47.110, 172.67.30.220, 104.22.46.110, 200.35.79.41, 200.35.79.41"
www.vesti.ru,NOERROR,No,"200.35.79.41, 178.248.232.222, 200.35.79.41, 200.35.79.41"
wikimapia.org,NOERROR,No,"200.35.79.41, 88.99.95.134, 200.35.79.41, 200.35.79.41"
www.auduboninternational.org,NOERROR,No,"200.35.79.41, 198.49.23.145, 198.185.159.144, 198.185.159.145, 198.49.23.144, 200.35.79.41, 200.35.79.41"
www.washingtontimes.com,NOERROR,No,"200.35.79.41, 172.67.8.119, 104.22.59.64, 104.22.58.64, 200.35.79.41, 200.35.79.41"
www.transparency.org,NOERROR,No,"200.35.79.41, 172.67.29.130, 104.22.55.161, 104.22.54.161, 200.35.79.41, 200.35.79.41"
www.heritage.org,NOERROR,No,"200.35.79.41, 104.22.23.64, 172.67.31.116, 104.22.22.64, 200.35.79.41, 200.35.79.41"
www.survive.org.uk,NOERROR,No,"200.35.79.41, 104.21.50.120, 172.67.163.4, 200.35.79.41, 200.35.79.41"
www.acquisitionx.com,NOERROR,No,"200.35.79.41, 82.180.174.84, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
dnsleaktest.com,UNKNOWN,No,200.35.79.41
cinemata.org,NOERROR,No,"200.35.79.41, 88.198.7.214, 200.35.79.41, 200.35.79.41"
www.coolearth.org,NOERROR,No,"200.35.79.41, 172.67.140.36, 104.21.70.222, 200.35.79.41, 200.35.79.41"
www.searchindia.com,NOERROR,No,"200.35.79.41, 162.216.17.88, 200.35.79.41, 200.35.79.41"
mail.proton.me,NOERROR,No,"200.35.79.41, 185.70.42.37, 200.35.79.41, 200.35.79.41"
app.simplelogin.io,NOERROR,No,"200.35.79.41, 176.119.200.11, 200.35.79.41, 200.35.79.41"
www.cannaweed.com,NOERROR,No,"200.35.79.41, 104.26.6.78, 104.26.7.78, 172.67.74.221, 200.35.79.41, 200.35.79.41"
www.witness.org,NOERROR,No,"200.35.79.41, 68.183.130.9, 200.35.79.41, 200.35.79.41"
www.protectioninternational.org,NOERROR,No,"200.35.79.41, 86.39.66.50, 200.35.79.41, 200.35.79.41"
www.musalaha.org,NOERROR,No,"200.35.79.41, 167.86.76.203, 200.35.79.41, 200.35.79.41"
bogus.d2a8n1.rootcanary.net,NOERROR,No,"200.35.79.41, 145.97.20.20, 200.35.79.41, 200.35.79.41"
www.rawa.org,NOERROR,No,"200.35.79.41, 216.170.124.198, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.pc2call.com,UNKNOWN,No,200.35.79.41
www.gazprombank.ru,NOERROR,No,"200.35.79.41, 82.202.190.94, 200.35.79.41, 200.35.79.41"
root-key-sentinel-not-ta-20326.d2a8n3.rootcanary.net,NOERROR,No,"200.35.79.41, 145.97.20.20, 200.35.79.41, 200.35.79.41, 200.35.79.41"
root-key-sentinel-is-ta-38696.d2a8n3.rootcanary.net,NOERROR,No,"200.35.79.41, 145.97.20.20, 200.35.79.41, 200.35.79.41"
www.iwraw-ap.org,NOERROR,No,"200.35.79.41, 72.18.132.151, 200.35.79.41, 200.35.79.41"
transequality.org,NOERROR,No,"200.35.79.41, 104.21.11.149, 172.67.166.91, 200.35.79.41, 200.35.79.41"
www.vesti.ru,NOERROR,No,"200.35.79.41, 178.248.232.222, 200.35.79.41, 200.35.79.41"
briarproject.org,NOERROR,No,"200.35.79.41, 157.90.23.135, 200.35.79.41, 200.35.79.41"
www.microsoft.com,NOERROR,No,"200.35.79.41, 184.26.138.92, 200.35.79.41, 200.35.79.41"
lgbt.foundation,NOERROR,No,"200.35.79.41, 104.22.3.3, 172.67.7.232, 104.22.2.3, 200.35.79.41, 200.35.79.41"
www.moderndrunkardmagazine.com,NOERROR,No,"200.35.79.41, 168.235.88.209, 198.251.81.30, 209.141.38.71, 198.251.84.92, 204.188.203.154, 64.32.22.102, 45.58.190.82, 104.238.249.57, 107.161.23.204, 173.44.37.208, 200.35.79.41, 200.35.79.41"
www.endfgm.eu,NOERROR,No,"200.35.79.41, 185.2.54.140, 200.35.79.41, 200.35.79.41"
www.feministfrequency.com,NOERROR,No,"200.35.79.41, 199.16.172.217, 200.35.79.41, 200.35.79.41"
download-installer.cdn.mozilla.net,NOERROR,No,"200.35.79.41, 199.232.179.19, 200.35.79.41, 200.35.79.41"
www.iknowpolitics.org,NOERROR,No,"200.35.79.41, 23.185.0.3, 200.35.79.41, 200.35.79.41"
www.4online-gambling.com,NOERROR,No,"200.35.79.41, 107.180.118.8, 200.35.79.41, 200.35.79.41"
fedoramagazine.org,NOERROR,No,"200.35.79.41, 35.196.109.67, 200.35.79.41, 200.35.79.41"
censored.tv,NOERROR,No,"200.35.79.41, 216.239.32.21, 216.239.36.21, 216.239.34.21, 216.239.38.21, 200.35.79.41, 200.35.79.41"
www.genderit.org,NOERROR,No,"200.35.79.41, 172.104.232.45, 51.77.117.40, 185.196.61.178, 200.35.79.41, 200.35.79.41"
www.jackdaniels.com,NOERROR,No,"200.35.79.41, 23.185.0.4, 200.35.79.41, 200.35.79.41"
uk.match.com,NOERROR,No,"200.35.79.41, 62.23.26.10, 200.35.79.41, 200.35.79.41"
wupj.org,NOERROR,No,"200.35.79.41, 104.21.11.220, 172.67.167.76, 200.35.79.41, 200.35.79.41"
goaskalice.columbia.edu,NOERROR,No,"200.35.79.41, 54.88.225.116, 200.35.79.41, 200.35.79.41"
jami.net,NOERROR,No,"200.35.79.41, 144.217.29.51, 200.35.79.41, 200.35.79.41"
www.riverbelle.com,NOERROR,No,"200.35.79.41, 104.18.38.225, 172.64.149.31, 200.35.79.41, 200.35.79.41"
ceprodel.org.ni,NOERROR,No,"200.35.79.41, 200.58.111.38, 200.35.79.41, 200.35.79.41"
puntos.org.ni,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
apen.org.ni,NOERROR,No,"200.35.79.41, 200.35.79.41, 200.35.79.41"
www.plc.org.ni,NOERROR,No,"200.35.79.41, 10.0.1.21, 200.62.81.132, 200.35.79.41, 200.35.79.41"
www.lavozdelsandinismo.com,NOERROR,No,"200.35.79.41, 76.223.54.146, 13.248.169.48, 200.35.79.41, 200.35.79.41"
grupovenancia.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
nicaraguancigarfestival.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.unitec.edu.ni,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.gentedegallos.com.ni,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.fetradomovnicaragua.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.informepastran.com,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
fumdec.org,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
asodenic.org.ni,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
tinyzonetv.to,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
www.fudemi.org.ni,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
softwarelibre.org.ni,UNKNOWN,No,"200.35.79.41, 200.35.79.41, 200.35.79.41, 200.35.79.41"
